job_title,description
Data Scientist,"Responsibilities

In our independent global unit, you will develop mathematical, statistical and algorithmic solutions for various issues relating to Fresenius Medical Care.
Here, in a highly dynamic environment, you will implement the solutions into software systems for piloting, including front-end, and advise on implementation into productive systems.
As an in-house consultant, you will also be greatly involved in the processing, structuring and design of the application possibilities of mathematics, statistics and algorithms.
In definite terms, you will work directly with the interfaces of business, doctors, patients and other user groups – we place emphasis on an open exchange and strong networking.
You will also document the results, prepare them visually and communicate them in a knowledgeable manner to experts, laypersons and the corresponding stakeholders.
Ultimately, you will lead the technical and methodical components of our project from a professional point of view – with modern technology and AI, you will make our medical technology fit for the future.
You will also be responsible for the professional management of junior data scientists within projects as well as their continual personnel development.
You will become a point of contact for the global data science community, take our work out into the world and contribute to the identification of new technologies and partners.
Qualifications/Experience:

Masters / Doctorate in computer science, business mathematics, mathematics, statistics, operations research, engineering sciences or a comparable discipline in terms of quantity.
At least two years of professional experience in a challenging data science role, ideally in a medical technology or healthcare context
Solid experience in managing data science projects in an interdisciplinary context with different stakeholders.
Grounded knowledge of classic prediction processes (classification, regression, ranking, time series), inferential statistics (tests, interpretation of models), optimisation, natural language processing is necessary. Knowledge of image processing and biosignal processing is desirable.
Solid experience in software development and adept when working with databases and modern development tools (git, Docker etc.) as well as the development and operation of productive software systems.
Strong communication skills combined with conceptual creative thinking as well as an entrepreneurial, customer and results-oriented style of working."
Data Scientist,"We are seeking an experienced, enthusiastic Data Scientist to help grow the Deep Labs AI team while designing & building solutions for some of our client's most challenging problems. The ideal candidate will have a strong background working with data, experience applying machine learning and deep learning techniques to real-world problems, and a natural curiosity and desire to experiment, evaluate and solve problems as part of a fast-paced and growing, product-driven technology team.




Qualifications and Requirements


3+ years' experience working in a dedicated Data Scientist role.
Experience using data mining & descriptive analytics to explore & profile new datasets.
Experience applying machine learning to build regression, classification and clustering models.
Knowledge and/or experience using deep learning algorithms and techniques (e.g. CNN, LSTM, GAN, transfer learning, reinforcement learning) to build predictive models and classifiers.
Experience assessing and improving the quality of new and existing large datasets.
Experience of feature selection and extraction.
Identify opportunities to enrich and integrate data from multiple, diverse sources.
Build, train and evaluate prototype models, using a tool or framework of choice.
Communicate effectively across a variety of technical and non-technical audiences.
Work closely with engineering/infrastructure teams to help transition models from development to production.
Have a strong sense of ownership.
Follow a methodical, analytical approach and have a natural curiosity to understand and get the best from data.
Masters or PhD-level qualification in computer science, mathematics, or a related discipline.


Preferred Skills


5+ years' experience in a fraud/risk modelling context, in one or more of the following industries: finance, payments, banking, risk, fraud, identity or behavioral analytics.
Experience with open-source machine learning tools and frameworks (e.g. Python) and associated libraries.
Knowledge and experience of good software engineering practices.
Experience developing ethical and interpretable models.
Keen interest and desire to stay abreast of the latest developments in AI research and industry.
Knowledge and/or experience working in public cloud environments (e.g. Google GCP or Amazon AWS)."
Data Scientist,"This is a unique opportunity to join on of South Africa’s most highly regarded and successful household names within the Retail sector. This client is highly ambitious, and hugely successful – this company offer incredible growth opportunities, and exposure to cutting edge technologies and strategy.


This client is at the forefront of building an unrivalled Data Science function for the FMCG industry. In this role you will be required to understand best practices within data science and key business statistics for the retail sector.
You must be experienced in defining models, from creation to implementation. You will also be managing the roll out of this.
Handling data explration, creating descriptive and predictive model cycles
You will develop and deploy robust, accurate models, managing retraining for models where needed if underperforming.
You will have the freedom to evaluate and select technologies for use within the Data Science function.
There is the opportunity to develop in the role, growing your Building expertise - as well as daily use of the in house data and customer personalisation tools, creating highly targeted and innovative customer experience solutions through multi-channels.
Understand the impact of our personalised strategy and digital activity working with our partners to constantly improve our results
You will be commercially aware, demonstrating a clear understanding of the Group's customer base. This will be critical for insights, as theaim to provide a highly personalised customer's experience.

Qualifications:


Hons or Master’s Degree in Computer Science, Data Science, Statistics or other quantitative discipline (Mathematics, Operations Research).

Experience:


5 years experience in customer, rewards
5 years retail analysis and data science (statistical using Python)
Must have experience of deploying models in an operational environment
2 years experience in at least 3 of:
Customer-driven marketing

Product recommendation

Workforce analytics

Assortment optimisation

Supply chain analytics

Forecasting and predictive analysis

Marketing mix modeling

Price optimisation

Fraud detection

Clustering


Knowledge and Skills:

SQL - acquiring and transforming data.
2 years Strong understanding of data science models, structures, theories, principles, and practices
Experience with analytical programming languages (e.g. Python) or other machine learning, statistical or mathematical software.
Knowledge of working with cloud platforms and tools, particularly AWS

2 years Expert knowledge of at least three of the following:


Association rules

Neural networks

Association rules

Clustering

Decision Trees"
Data Scientist,"Join an exciting team of actuaries, data scientists and engineers at the forefront of using data to drive decisions at every level of our organization. The insurance industry is undergoing a transformation and you get to be in the driver’s seat of this data-driven, technology revolution.

You will work on impactful projects that range from predicting customer life-time values and optimizing customer journeys to incorporating novel data sources for building cutting-edge pricing algorithms. You will leverage machine-learning algorithms to automate and predict claim outcomes and find new and innovative ways to impact our customers. This team is exploring the frontiers of the insurance business such as how to harness the data from connected homes and cars to deliver new types of products to customers.


As a data-scientist, you will be part of a dynamic small team with exposure to different business partners and direct influence on future products and innovative solutions. You will propose machine-learning and statistical models for practical applications that impacts millions of customers. You will also mentor and guide your peers in novel approaches and provide peer review for their work. The team has already developed algorithms used in production systems and you will be part of the team that expands the scope of these algorithms. This is your chance to join the InsureTech revolution!


The insurance industry has entered a period of unprecedented change, disruption and rapid technological development. Aviva recognizes that in this rapidly changing environment building a distinctive capability in Data Science is critical - demonstrating this commitment through the development of our Data Science Practice. If you are passionate about Data Science and leveraging your analytical prowess to tackle business challenges, this role could be for you. We are embracing new technology and exploring new ways of working. With our constant advancement, you will be at the forefront of a fast-evolving field. These exciting roles are at the heart of a high-performing Data Science team that is transforming Aviva in the Digital age. Here, we are creating a long-lasting legacy and optimizing every customer’s experience.


What you need to succeed

As a data-scientist, you will need the following skills and experience to succeed in the role:


An educational background in computer-science or engineering, math, statistics, physics or related field. A minimum of MSc is required and Phd preferred.
2+ years of experience with model development and working with large datasets. This can include experience from any industry or academia (post-doc experience).
2+ programming experience in Python or R with good grasp of software engineering standard methodologies such as code-reusability, modularity, use of repos, etc.
Python/R /Dataiku
REST/XML/JSON/API ingestion
Spark/Impala/Hive
Expertise in machine learning theory and predictive modelling lifecycle
API configuration
Conformance/Alignment to IT/Enterprise Architecture standards (where applicable)
Relevant experience in P&C (preferred)
Shiny App development
Geo-analytics experience (ESRI/KML/KMZ layer development) with specialization in weather & environmental data ingestion

What sets you apart


A growth mindset with versatile skills and able to work through problems from first-principles.
A portfolio of projects that demonstrate your ability to draw inferences from data. This includes participation within the broader data science community including Kaggle competitions or any personal projects with open data.
A can-do teammate who is willing to roll-up the sleeves and do whatever is needed to move projects forward. That means at times you will wear different hats and be a project manager, developer, modeler and chief communicator of solutions.
Amazing people skills and able to translate and communicate complex algorithms to non-technical individuals. Someone who understands that it is not enough to just have a phenomenal algorithm but meaningful to build an agreement for the solution from different partners.
The best problems in the industry are yet to be articulated. We need someone who is creative, self-motivated and can lead projects independently.

Position Objectives


 Provide data support to Claims business inclusive of data mining, automated reporting and modelling.
Transformation of complex data sets into meaningful conclusions & recommendations
Develop innovative solutions for pattern recognition using machine learning and statistical approaches
Maintenance of expanding set of data mining tools, frameworks & approaches
Communicate actionable recommendations based on insights/model results
Deliver proactive analysis on CAT exposure, historical performance and decision making using weather and geo-analytical approaches (CAT Analytics role)
Driving co-ordination/delivery accountability of project and BAU delivery based on timelines & direction (Sr Data Scientist)
Driving conformance/Alignment to IT/Enterprise Architecture standards (where applicable) (Sr Data Scientist)"
Data Scientist,"We are a digitally native technology services company where innovation, design and engineering meet scale. We use some of the latest technologies in the digital and cognitive field to empower organizations in every aspect.


Right now, we are looking for Data Scientist to join our Data Studio at Globant!

 

You will get the chance to:

·       Work with professionals who have created some of the most revolutionary solutions in their fields.

·       Make an impact. Work in large-scale projects globally.

·       Develop your career in our Studios. Each Studio represents deep pockets of expertise on the latest technologies and trends and delivers tailored solutions focused on specific challenges.

·       Develop your career within an industry or multiple industries.

·       Work in the city they want, and be nourished by cultural exchanges.

·       Be empowered to choose your career path: we have more than 600 simultaneous projects, so you can choose where and how to work.

·       Be part of an agile pod. Driven by a culture of self-regulated teamwork, each team -or POD- works directly with our customers with a full maturity path that evolves as they increase speed, quality and autonomy.

 

What will help you succeed:

·       Believe and love what you do.

·       Build bridges & open doors.

·       Enjoy solving problems.

·       Being capable of taking a step back to look at a bigger picture.

·       Excellent technical skills in Python, TensorFlow to analyze complex data.

·       Good knowledge of Deep Learning, Anomaly Detection, NLP."
Data Scientist,"The data scientist at Stratio Automotive is responsible for researching, developing and implementing algorithms for predictive maintenance. The position is in the research team which is responsible for researching, developing and productize models. This is a complex problem and requires a team effort to succeed. In the team we have Data Scientists, Data Engineers and Data Analysts / automotive experts to make this happen.


Responsibilities

Evaluate business needs and objectives and brake those down to tasks related to data science;
Research, develop and maintain machine learning algorithms for, but not limited to, predictive maintenance using the latest open frameworks as well as our internal tools;
Conduct ad-hoc analyses and develop visualizations in order to communicate complex problems;
Develop dashboards for managing and presenting the results from semi-automatic models.


Requirements

PhD in Computer Science, Mathematics, Statistics or MSc with minimum 3 years of work experience;
Work experience in at least one of following areas: Anomaly detection, Unsupervised learning or supervised learning;
Knowledge in distributed systems and how to scale algorithms;
Strong programming knowledge in Python and common libraries for ML;
Experience in the basic principles of SW development. Version control, testing;
Experience in using databases such as SQL, Elastic or other noSQL database;
Experience in putting machine learning models in production;
Experience in machine learning model monitoring;
Proficient in English.

Preferred skills:

Automotive background;
Strong communication skills and business acumen.


Unknowingly you have already seen vehicles powered by our technology.


We are paving the way for the vehicles of tomorrow."
Data Scientist,"Responsibilities

Interacting with initiative leaders and relevant teams to translate business needs into requirements for data, analytics and data science solutions 
Assessing the effectiveness and accuracy of data sources and data gathering techniques
Defining criteria for monitoring the integrity of data science models
Driving data modelling and testing
Carrying out quality assurance of analytic tools and methods
Applying strong expertise in data science (eg, machine learning, data mining) to develop customised and innovative solutions
Developing best practice for analytics, including models, standards, tools, etc
Working with relevant functions to track the impact of analytics on business; and Working with the IT function and project leaders in providing technical guidance regarding data architecture, data models and data management.
 

Qualifications

Bachelor/Master in computer science, statistics, operations research or other related technical discipline
A suitable level of experience in a statistical and/or data science role;
Strong problem-solving skills with an emphasis on the development of data science products
Experience using analytic tools and languages, such as Python, R, Matlab, PowerBI, Spotfire and SQL
A drive to learn
Experience working with large data sets and simulation/optimisation tools
A good command of the English language
Preferably experience and skills in project management; and Preferably proficiency in one or more of the following data science areas: deep learning, reinforcement learning, machine learning, natural language processing, cloud computing and big data.

Interested candidates please send your resume to recruit.th@fujitsu.com"
Data Scientist,"Qualifications
Advanced degree in a quantitative discipline (e.g., statistics, mathematics or econometrics, economics, ops. research or any related field)
Hands-on work experience in statistical or heavy numerical analyses
Strong knowledge of statistical approaches, incl. advanced machine learning techniques (e.g., Support Vector Machines, Neural Nets, Deep Learning, Machine Learning) and/or optimization
Fluent in two or more programming languages (e.g., R, Python, Julia, SQL, GMPL, or related), and knowledge of typical frameworks (e.g., TensorFlow)
Strong multi-tasking abilities, flexibility, and patience in a fluid environment
Excellent written and verbal communication skills, esp. ability to describe analytic processes from start to finish in your area of expertise
Professional attitude and service orientation; team player
Fluency in German is required
Willingness to travel up to 80%
Who You'll Work With
You will be based in Zurich and will be part of Digital and Analytics McKinsey. This group is fully dedicated to working with client teams on solving our client’s business problems with a strong quantitative nature. You will assist our clients on site through conducting state of the art hands-on quantitative analysis across the spectrum of marketing and sales, risk, operations, etc..
What You'll Do

You will shape the future of what data-driven organizations look like, drive processes for extracting, analyzing and interpreting data in creative ways, and create valuable, transformative business strategies within an infinite number of clients and situations.

In this role you will apply and advise on state-of-the-art advanced analytic and quantitative tools and modeling techniques in order to derive business insights, solve complex business problems and improve decisions. You will review, support and advise on the day-to-day analytics requirements of clients’ key operational processes while continually improving the impact of these processes.

You will work directly on site with clients and client teams to conduct hands-on rigorous quantitative analysis as part of the overall problem solving approach. You will advise client teams on analytical options to address their specific needs, including discussing potential analytical approaches to problems, associated costs and trade-offs, and recommendations, while working with the team to translate input from quantitative analyses into specific and actionable business recommendations.

You will support clientele development through analytical approaches and support McKinsey proprietary knowledge investments via rigorous quantitative analysis, including interpreting findings and results as well as develop, in collaboration with other consultants, innovative analytical approaches. As an analytics consultant, you will be part of an internal network of all analytics colleagues, including exciting training's, and will also support internal (firm and practice) information requests as well as help build the analytics community in your local office (e.g. recruiting)."
Data Scientist,"My client are currently looking for a Data Scientist to work in collaboration with an innovative Fintech Startup based in Milan.



To be considered for the position my client expects the following skill set:

Degree in science / computer science with excellent marks

1 to 3 years’ experience in AI development and projects in the fields of deep learning or machine learning

Excellent knowledge of programming languages: Python or R or Scala / F #

Good knowledge of AI / ML model development libraries: SciKit-Learn (ML), Keras / Google TensorFlow (DeepLearning), Scapy (Data mining, statistics), PyTorch or Natural Language Toolkit

Good knowledge of libraries for data analysis and representation: Plotly - Dash, Pandas, NumPy, SciPy framework

Good level of English"
Data Scientist,"WFP seeks candidates of the highest integrity and professionalism who share our humanitarian principles


Selection of staff is made on a competitive basis, and we are committed to promoting diversity and gender balance

 

Job Title: Data Scientist

Type of Contract: Junior Consultant

Division: RAM/ Research, Assessment and Monitoring Division

Duty Station (City, Country): HQ Rome, Italy

Duration: 6 months (starting date 1st July 2020)

 

BACKGROUND AND PURPOSE OF THE ASSIGNMENT:

 

The Hunger Monitoring Unit (RAMAH) in WFP’s Research Assessment and Monitoring (RAM) Division manages remote food security monitoring systems in order to make food security data available to decision-makers and to better reach conflict-affected areas. The mobile Vulnerability Analysis and Mapping (mVAM) initiative involves scaling up remote mobile data collection tools for food security monitoring.

While expanding to additional data collection tools, data sources and analyses, the focus of mVAM has evolved towards automation and refining of traditional remote monitoring approaches as well as expansion to new technologies and work streams. The current focus of the unit is to scale up remote data collection tools, automating and refining approaches and improving the now-casting and forecasting models. To date, the Unit has reached over 40 countries with 25,000 remote surveys completed every month; in addition, remote, near real-time food security monitoring systems are active in 17 countries, with a plan to expand these to up to 40 countries by mid-2020. Real-time monitoring systems as well as predictive analytics have been scaled up culminating in a new global monitoring system, referred to as the Hunger Map LIVE (hungermap.wfp.org).

To support this effort, the Hunger Monitoring Unit seeks a Data Scientist Consultant to support the research and development of the aforementioned activities and strengthen the data analysis and reporting of collected data globally.

 

 

ACCOUNTABILITIES/RESPONSIBILITIES:

 

Under the day-to-day supervision of the lead data scientist of the team, the Consultant will be responsible for the following activities: 

In collaboration with the engineering team, design and implement production-ready data pipelines and related statistical modules to support the establishment and automation of remote, near real-time food security monitoring systems;
Research, design and implement machine learning models for estimating food security;
Support management and analysts in ad-hoc data explorations and analysis, by means of traditional statistical analysis as well as state-of-the-art data science methodologies;
Conduct analysis on non-traditional data streams such as call detail record (CDR) and satellite data;
Participate as a trainer in capacity-building events with WFP’s regional and country offices and service providers, in person or remotely as required;
Ensure adherence to WFP policies regarding data, including data privacy, security, management, and code documentation;
Participate in field missions as required;
Perform other tasks as required.
 

 

DELIVERABLES AT THE END OF THE CONTRACT:

 

New predictive features in the Hunger Map Live and related products developed;
Analysis on non-traditional data streams as CDR and satellite data conducted;
Training modules on data science and mVAM analytics designed and shared as needs arise.
 

QUALIFICATIONS & EXPERIENCE REQUIRED:

 

Education:

Master’s degree in statistics, mathematics, computer science, quantitative economics or a similar quantitative field.


Experience:  

Experience in a data science-related field

 

Knowledge & Skills :

Strong Python programming skills and experience with data science libraries (pandas, numpy, scikit-learn, keras/tensorflow/pytorch, etc.);
A passion for machine learning with an understanding of algorithms ranging from NLP to Computer Vision.
Experience in designing and querying SQL databases (NoSQL an asset);
Experience with Remote Sensing data and GIS skills (QGIS, GDAL) is highly valued;
Experience with developer tools (git, aws, docker, etc.) is highly valued;
Knowledge of survey methodologies is an asset;
Knowledge of Bayesian inference is an asset;
Data Visualization coding skills (JavaScript libraries) and Business Intelligence software (Tableau) is an asset;
Experience working with the humanitarian sector or in a social science field is an asset."
